ds,y
2019/10/16,3
2019/10/18,6
2019/10/19,5
2019/10/24,5
2019/10/26,5
2019/11/01,5
2019/11/06,4
2019/11/13,5
2019/11/20,2
2019/11/27,5
2019/11/29,5
2019/12/03,5
2019/12/07,5
2019/12/12,5
2019/12/14,6
2019/12/15,9
2019/12/17,3
2019/12/18,6
2019/12/23,5
2019/12/25,5
2019/12/26,5
2019/12/27,8
2019/12/30,5
2020/01/03,5
2020/01/11,5
2020/01/13,5
2020/01/15,5
2020/01/18,2
2020/01/21,3
2020/01/22,3
2020/01/25,8
2020/03/01,5
2020/03/07,5
2020/03/08,2
2020/03/09,3
2020/03/13,5
2020/03/14,4
2020/04/03,2
2020/06/19,6
2020/06/26,6
2020/06/27,4
2020/06/28,5
2020/07/09,2
2020/07/10,3
2020/07/15,3
2020/07/19,2
2020/07/22,3
2020/07/25,3
2020/07/30,3
2020/08/07,2
2020/08/09,4
2020/08/14,5
2020/08/20,2
2020/08/22,3
2020/08/27,3
2020/08/29,2
2020/09/02,2
2020/09/05,3
2020/09/07,2
2020/09/10,1
2020/09/11,3
2020/09/16,2
2020/09/19,5
2020/09/20,2
2020/09/25,4
2020/09/27,1
2020/10/01,3
2020/10/02,5
2020/10/07,2
2020/10/09,5
2020/10/11,3
2020/10/16,3
2020/10/17,2
2020/10/18,2
2020/10/23,3
2020/10/25,3
2020/10/31,3
2020/11/01,4
2020/11/06,3
2020/11/11,4
2020/11/13,3
2020/11/20,3
2020/11/23,5
2020/11/28,5
