ds,y
2019/01/19,100
2019/01/20,80
2019/01/22,30
2019/01/23,80
2019/01/24,30
2019/01/25,100
2019/01/26,100
2019/01/27,60
2019/01/28,20
2019/01/29,50
2019/01/30,187
2019/01/31,100
2019/02/01,110
2019/02/02,50
2019/02/03,100
2019/02/04,200
2019/02/05,30
2019/02/06,100
2019/02/07,50
2019/02/08,150
2019/02/09,80
2019/02/10,50
2019/02/11,80
2019/02/12,30
2019/02/13,50
2019/02/14,50
2019/02/15,150
2019/02/16,100
2019/02/17,30
2019/02/18,50
2019/02/19,70
2019/02/20,60
2019/02/21,50
2019/02/22,100
2019/02/23,80
2019/02/24,50
2019/02/25,50
2019/02/26,50
2019/02/27,30
2019/02/28,50
2019/03/01,150
2019/03/02,100
2019/03/04,50
2019/03/05,50
2019/03/06,70
2019/03/07,50
2019/03/08,100
2019/03/09,100
2019/03/10,80
2019/03/11,70
2019/03/12,50
2019/03/13,30
2019/03/14,50
2019/03/15,80
2019/03/16,80
2019/03/18,50
2019/03/19,50
2019/03/20,50
2019/03/21,50
2019/03/22,100
2019/03/23,150
2019/03/25,50
2019/03/26,20
2019/03/27,70
2019/03/28,60
2019/03/29,120
2019/03/30,100
2019/04/01,80
2019/04/02,30
2019/04/03,50
2019/04/04,50
2019/04/05,80
2019/04/06,100
2019/04/07,30
2019/04/08,50
2019/04/09,80
2019/04/10,50
2019/04/11,20
2019/04/12,100
2019/04/13,100
2019/04/14,50
2019/04/15,30
2019/04/16,50
2019/04/17,80
2019/04/22,30
2019/04/26,50
2019/06/03,50
2019/06/25,50
2019/07/03,80
2019/07/04,80
2019/07/05,100
2019/07/06,100
2019/07/07,20
2019/07/08,50
2019/07/09,80
2019/07/10,50
2019/07/12,100
2019/07/13,100
2019/07/14,50
2019/07/16,50
2019/07/17,30
2019/07/18,50
2019/07/19,100
2019/07/20,100
2019/07/21,50
2019/07/23,80
2019/07/24,30
2019/07/25,30
2019/07/26,100
2019/07/27,100
2019/07/28,50
2019/07/29,50
2019/07/30,50
2019/07/31,30
2019/08/01,50
2019/08/02,100
2019/08/03,100
2019/08/04,50
2019/08/05,50
2019/08/06,30
2019/08/07,50
2019/08/08,100
2019/08/09,100
2019/08/10,80
2019/08/12,50
2019/08/13,30
2019/08/14,50
2019/08/15,50
2019/08/16,100
2019/08/17,100
2019/08/18,30
2019/08/19,50
2019/08/20,50
2019/08/22,80
2019/08/23,100
2019/08/24,100
2019/08/26,50
2019/08/27,50
2019/08/28,30
2019/08/29,50
2019/08/30,100
2019/08/31,120
2019/09/01,50
2019/09/03,50
2019/09/04,50
2019/09/05,20
2019/09/06,100
2019/09/07,50
2019/09/08,50
2019/09/09,50
2019/09/10,88
2019/09/11,30
2019/09/12,80
2019/09/13,70
2019/09/14,70
2019/09/15,60
2019/09/16,40
2019/09/17,40
2019/09/18,40
2019/09/19,50
2019/09/20,100
2019/09/21,60
2019/09/22,60
2019/09/23,30
2019/09/24,50
2019/09/25,50
2019/09/26,70
2019/09/27,90
2019/09/28,80
2019/09/29,40
2019/10/01,60
2019/10/02,60
2019/10/03,50
2019/10/04,90
2019/10/05,100
2019/10/06,60
2019/10/07,50
2019/10/08,40
2019/10/10,50
2019/10/11,90
2019/10/12,90
2019/10/13,50
2019/10/15,50
2019/10/16,70
2019/10/17,50
2019/10/18,70
2019/10/19,100
2019/10/20,50
2019/10/21,30
2019/10/22,20
2019/10/23,50
2019/10/24,50
2019/10/25,90
2019/10/26,124
2019/10/27,70
2019/10/28,50
2019/10/30,70
2019/10/31,50
2019/11/01,100
2019/11/02,100
2019/11/04,70
2019/11/05,20
2019/11/06,50
2019/11/07,50
2019/11/08,100
2019/11/09,100
2019/11/11,50
2019/11/12,50
2019/11/14,50
2019/11/15,100
2019/11/16,100
2019/11/17,50
2019/11/18,40
2019/11/19,60
2019/11/21,100
2019/11/22,70
2019/11/23,100
2019/11/24,50
2019/11/25,50
2019/11/26,50
2019/11/28,50
2019/11/29,100
2019/11/30,80
2019/12/01,100
2019/12/02,50
2019/12/03,30
2019/12/04,30
2019/12/05,20
2019/12/06,100
2019/12/07,70
2019/12/08,50
2019/12/09,30
2019/12/10,40
2019/12/11,100
2019/12/12,100
2019/12/13,100
2019/12/14,30
2019/12/15,100
2019/12/16,100
2019/12/17,30
2019/12/18,80
2019/12/19,100
2019/12/20,70
2019/12/21,80
2019/12/22,50
2019/12/24,100
2019/12/25,100
2019/12/27,100
2019/12/28,80
2019/12/30,80
2019/12/31,100
2020/01/01,150
2020/01/02,70
2020/01/03,30
2020/01/04,100
2020/01/05,50
2020/01/07,50
2020/01/08,30
2020/01/09,70
2020/01/10,50
2020/01/11,50
2020/01/12,80
2020/01/13,60
2020/01/14,30
2020/01/15,50
2020/01/16,70
2020/01/17,30
2020/01/18,100
2020/01/19,100
2020/01/20,60
2020/01/21,50
2020/01/22,50
2020/01/23,100
2020/01/24,150
2020/01/25,100
2020/01/28,20
2020/01/29,50
2020/01/30,30
2020/02/01,80
2020/02/02,50
2020/02/03,40
2020/02/04,30
2020/02/06,30
2020/02/07,50
2020/02/08,20
2020/02/09,20
2020/02/11,50
2020/02/12,20
2020/02/13,20
2020/02/14,20
2020/02/15,50
2020/02/16,50
2020/02/18,30
2020/02/19,20
2020/02/21,20
2020/02/22,60
2020/02/23,50
2020/02/24,20
2020/02/25,20
2020/02/26,10
2020/02/27,50
2020/02/28,20
2020/02/29,70
2020/03/01,20
2020/03/02,30
2020/03/03,20
2020/03/04,20
2020/03/05,50
2020/03/06,50
2020/03/07,20
2020/03/08,50
2020/03/09,20
2020/03/10,30
2020/03/11,20
2020/03/12,20
2020/03/13,10
2020/03/14,40
2020/03/15,20
2020/03/16,20
2020/03/17,30
2020/03/18,10
2020/03/19,20
2020/03/20,20
2020/03/21,30
2020/03/22,50
2020/03/23,30
2020/03/24,25
2020/03/25,25
2020/03/26,20
2020/03/27,30
2020/03/28,25
2020/03/29,20
2020/03/30,20
2020/04/01,10
2020/04/03,40
2020/04/04,30
2020/04/05,20
2020/04/06,20
2020/04/11,10
2020/04/13,10
2020/04/18,10
2020/04/23,10
2020/04/27,10
2020/05/02,5
2020/05/08,10
2020/05/16,20
2020/05/23,10
2020/05/27,10
2020/05/29,10
2020/06/02,10
2020/06/07,5
2020/06/13,5
2020/06/17,10
2020/06/19,50
2020/06/20,40
2020/06/21,20
2020/06/22,30
2020/06/23,20
2020/06/24,20
2020/06/25,20
2020/06/26,30
2020/06/27,80
2020/06/28,60
2020/06/29,20
2020/06/30,30
2020/07/02,30
2020/07/03,30
2020/07/04,50
2020/07/05,50
2020/07/06,20
2020/07/07,30
2020/07/08,20
2020/07/09,40
2020/07/10,50
2020/07/11,100
2020/07/12,30
2020/07/14,20
2020/07/15,20
2020/07/16,20
2020/07/17,70
2020/07/18,40
2020/07/19,50
2020/07/20,20
2020/07/21,20
2020/07/22,20
2020/07/24,50
2020/07/25,40
2020/07/26,30
2020/07/27,20
2020/07/28,20
2020/07/29,20
2020/07/30,50
2020/07/31,100
2020/08/01,20
2020/08/02,50
2020/08/03,30
2020/08/05,30
2020/08/06,20
2020/08/07,50
2020/08/08,70
2020/08/09,70
2020/08/11,10
2020/08/12,20
2020/08/13,50
2020/08/14,50
2020/08/15,50
2020/08/16,40
2020/08/17,20
2020/08/20,30
2020/08/21,50
2020/08/22,80
2020/08/23,20
2020/08/24,30
2020/08/25,20
2020/08/26,40
2020/08/27,20
2020/08/28,50
2020/08/29,50
2020/08/30,70
2020/08/31,20
2020/09/03,70
2020/09/04,70
2020/09/05,50
2020/09/06,50
2020/09/07,40
2020/09/08,25
2020/09/09,20
2020/09/10,30
2020/09/11,50
2020/09/12,50
2020/09/13,100
2020/09/15,50
2020/09/16,10
2020/09/17,20
2020/09/18,80
2020/09/19,50
2020/09/21,30
2020/09/22,30
2020/09/23,20
2020/09/24,20
2020/09/25,50
2020/09/26,100
2020/09/27,50
2020/09/28,20
2020/09/29,30
2020/10/01,30
2020/10/02,70
2020/10/03,50
2020/10/04,30
2020/10/05,20
2020/10/07,50
2020/10/08,20
2020/10/09,50
2020/10/10,80
2020/10/11,50
2020/10/12,20
2020/10/13,20
2020/10/14,20
2020/10/15,20
2020/10/16,50
2020/10/17,50
2020/10/18,30
2020/10/19,30
2020/10/20,30
2020/10/21,30
2020/10/22,30
2020/10/23,50
2020/10/24,50
2020/10/25,50
2020/10/26,20
2020/10/28,30
2020/10/29,60
2020/10/30,50
2020/10/31,80
2020/11/01,50
2020/11/03,50
2020/11/04,40
2020/11/05,20
2020/11/06,60
2020/11/07,40
2020/11/08,40
2020/11/10,40
2020/11/11,30
2020/11/12,20
2020/11/13,70
2020/11/14,50
2020/11/15,30
2020/11/16,60
2020/11/18,30
2020/11/19,40
2020/11/20,50
2020/11/21,60
2020/11/22,50
2020/11/24,30
2020/11/25,40
2020/11/26,50
2020/11/27,50
2020/11/28,70
2020/11/29,30
2020/11/30,20
