ds,y
2020/01/20,4
2020/01/21,5
2020/01/22,3
2020/01/23,7
2020/01/24,10
2020/01/25,8
2020/01/29,3
2020/01/31,3
2020/02/01,4
2020/02/03,5
2020/02/04,5
2020/02/06,4
2020/02/07,4
2020/02/09,3
2020/02/11,3
2020/02/12,3
2020/02/15,4
2020/02/16,3
2020/02/17,2
2020/02/18,3
2020/02/19,3
2020/02/20,2
2020/02/21,2
2020/02/22,4
2020/02/23,3
2020/02/24,3
2020/02/26,2
2020/02/27,3
2020/02/28,3
2020/02/29,5
2020/03/01,2
2020/03/02,3
2020/03/03,2
2020/03/04,2
2020/03/05,3
2020/03/06,3
2020/03/07,8
2020/03/08,4
2020/03/09,4
2020/03/10,3
2020/03/11,2
2020/03/12,2
2020/03/14,4
2020/03/15,3
2020/03/16,2
2020/03/17,3
2020/03/18,3
2020/03/20,5
2020/03/21,4
2020/03/22,5
2020/03/23,3
2020/03/24,6
2020/03/25,3
2020/03/26,4
2020/03/27,2
2020/03/28,4
2020/03/29,3
2020/03/30,3
2020/04/01,2
2020/04/03,4
2020/04/04,2
2020/04/05,2
2020/04/06,5
2020/04/11,3
2020/04/18,2
2020/04/23,2
2020/05/02,3
2020/05/23,1
2020/06/13,3
2020/06/17,3
2020/06/19,4
2020/06/20,7
2020/06/21,4
2020/06/22,4
2020/06/23,4
2020/06/24,3
2020/06/25,3
2020/06/26,2
2020/06/27,9
2020/06/28,7
2020/06/29,6
2020/06/30,4
2020/07/01,4
2020/07/02,3
2020/07/04,3
2020/07/05,3
2020/07/06,6
2020/07/07,3
2020/07/08,3
2020/07/09,4
2020/07/10,3
2020/07/11,4
2020/07/12,5
2020/07/13,2
2020/07/14,2
2020/07/15,3
2020/07/16,3
2020/07/17,4
2020/07/18,2
2020/07/19,3
2020/07/20,4
2020/07/22,4
2020/07/23,2
2020/07/24,4
2020/07/25,4.8
2020/07/26,4
2020/07/27,3
2020/07/28,1.5
2020/07/29,2
2020/07/30,4.7
2020/07/31,6
2020/08/01,5
2020/08/02,2
2020/08/03,2
2020/08/06,2
2020/08/07,2
2020/08/08,5
2020/08/09,5
2020/08/11,4.5
2020/08/13,3
2020/08/14,7
2020/08/15,2
2020/08/17,4
2020/08/19,2
2020/08/20,3.4
2020/08/21,5
2020/08/22,3
2020/08/24,4.6
2020/08/27,3
2020/08/28,9
2020/08/29,2
2020/08/30,3
2020/09/02,2
2020/09/04,4
2020/09/05,4
2020/09/06,5.5
2020/09/07,2
2020/09/08,2
2020/09/09,3.3
2020/09/10,2
2020/09/11,4
2020/09/12,4
2020/09/13,3
2020/09/14,3
2020/09/15,3
2020/09/16,2.5
2020/09/17,1.5
2020/09/18,2
2020/09/19,2
2020/09/20,3
2020/09/21,2
2020/09/22,2
2020/09/23,2
2020/09/24,2
2020/09/25,3.6
2020/09/26,5
2020/09/27,3
2020/09/28,1
2020/09/29,3
2020/09/30,3
2020/10/01,2
2020/10/02,2
2020/10/03,3
2020/10/04,2
2020/10/05,3
2020/10/06,1
2020/10/07,3
2020/10/08,3.5
2020/10/09,2
2020/10/10,2
2020/10/11,2.5
2020/10/12,2
2020/10/13,1.5
2020/10/16,4
2020/10/17,2
2020/10/18,3
2020/10/19,3
2020/10/20,3
2020/10/21,2
2020/10/23,2
2020/10/24,4
2020/10/25,3
2020/10/26,2
2020/10/29,3
2020/10/30,2
2020/10/31,8
2020/11/01,3.4
2020/11/02,3
2020/11/03,3
2020/11/04,3
2020/11/05,1.5
2020/11/06,2
2020/11/08,4
2020/11/09,3
2020/11/10,2
2020/11/11,2
2020/11/13,3
2020/11/14,2
2020/11/15,3
2020/11/16,3
2020/11/17,2
2020/11/19,3
2020/11/20,2
2020/11/21,4
2020/11/22,4
2020/11/23,3
2020/11/24,3
2020/11/25,1.5
2020/11/26,2
2020/11/27,4
2020/11/28,6
2020/11/29,2
