ds,y
2018/05/19,10
2018/05/20,15
2018/05/21,15
2018/05/23,10
2018/05/25,10
2018/05/26,10
2018/05/27,10
2018/05/28,10
2018/05/29,10
2018/05/30,10
2018/05/31,10
2018/06/01,10
2018/06/02,10
2018/06/03,10
2018/06/06,8
2018/06/08,10
2018/06/09,10
2018/06/10,15
2018/06/11,8
2018/06/13,5
2018/06/14,8
2018/06/15,10
2018/06/16,15
2018/06/17,5
2018/06/18,15
2018/06/19,5
2018/06/20,5
2018/06/21,10
2018/06/22,8
2018/06/23,10
2018/06/24,5
2018/06/25,5
2018/06/26,6
2018/06/27,5
2018/06/28,10
2018/06/29,10
2018/06/30,15
2018/07/01,15
2018/07/02,5
2018/07/03,5
2018/07/04,5
2018/07/06,5
2018/07/07,10
2018/07/08,5
2018/07/09,3
2018/07/10,10
2018/07/11,8
2018/07/12,10
2018/07/13,5
2018/07/15,10
2018/07/16,5
2018/07/17,5
2018/07/18,5
2018/07/19,10
2018/07/20,15
2018/07/21,10
2018/07/22,10
2018/07/23,8
2018/07/24,5
2018/07/25,5
2018/07/26,5
2018/07/27,15
2018/07/28,10
2018/07/29,8
2018/07/31,8
2018/08/01,8
2018/08/02,8
2018/08/03,10
2018/08/04,10
2018/08/05,8
2018/08/06,5
2018/08/07,8
2018/08/08,10
2018/08/09,12
2018/08/10,8
2018/08/11,8
2018/08/12,8
2018/08/13,8
2018/08/14,5
2018/08/15,8
2018/08/16,5
2018/08/17,10
2018/08/18,10
2018/08/19,15
2018/08/20,5
2018/08/21,10
2018/08/22,8
2018/08/23,10
2018/08/24,10
2018/08/25,10
2018/08/26,10
2018/08/27,8
2018/08/28,5
2018/08/29,10
2018/08/30,10
2018/08/31,10
2018/09/01,15
2018/09/02,8
2018/09/03,10
2018/09/04,10
2018/09/05,10
2018/09/06,5
2018/09/07,10
2018/09/08,10
2018/09/09,15
2018/09/10,10
2018/09/11,10
2018/09/12,10
2018/09/13,10
2018/09/14,10
2018/09/15,10
2018/09/16,6
2018/09/17,5
2018/09/19,5
2018/09/20,5
2018/09/21,10
2018/09/22,10
2018/09/23,15
2018/09/24,10
2018/09/25,5
2018/09/28,5
2018/09/29,10
2018/09/30,10
2018/10/01,5
2018/10/03,8
2018/10/04,8
2018/10/05,10
2018/10/06,10
2018/10/07,8
2018/10/08,10
2018/10/09,10
2018/10/10,10
2018/10/11,10
2018/10/12,10
2018/10/13,15
2018/10/14,10
2018/10/15,10
2018/10/16,10
2018/10/17,5
2018/10/18,5
2018/10/19,10
2018/10/20,10
2018/10/21,5
2018/10/22,5
2018/10/23,5
2018/10/24,5
2018/10/25,5
2018/10/26,15
2018/10/27,10
2018/10/28,4
2018/10/29,5
2018/10/31,10
2018/11/02,15
2018/11/03,10
2018/11/05,10
2018/11/06,5
2018/11/07,5
2018/11/08,5
2018/11/09,5
2018/11/10,10
2018/11/11,5
2018/11/12,10
2018/11/13,5
2018/11/14,15
2018/11/15,10
2018/11/16,10
2018/11/17,15
2018/11/18,5
2018/11/19,5
2018/11/20,5
2018/11/21,5
2018/11/22,5
2018/11/23,5
2018/11/24,5
2018/11/25,10
2018/11/26,5
2018/11/27,5
2018/11/28,5
2018/11/29,5
2018/11/30,10
2018/12/01,10
2018/12/02,5
2018/12/03,5
2018/12/04,5
2018/12/05,5
2018/12/06,5
2018/12/07,5
2018/12/08,5
2018/12/09,8
2018/12/10,11
2018/12/11,5
2018/12/12,5
2018/12/13,10
2018/12/14,15
2018/12/15,15
2018/12/16,10
2018/12/17,5
2018/12/18,10
2018/12/19,10
2018/12/20,10
2018/12/21,8
2018/12/22,10
2018/12/23,5
2018/12/24,15
2018/12/25,10
2018/12/26,10
2018/12/27,10
2018/12/28,10
2018/12/29,5
2018/12/30,5
2018/12/31,20
2019/01/01,10
2019/01/02,10
2019/01/03,10
2019/01/04,10
2019/01/05,8
2019/01/07,4
2019/01/08,5
2019/01/10,5
2019/01/11,10
2019/01/12,10
2019/01/13,5
2019/01/14,10
2019/01/15,10
2019/01/16,5
2019/01/17,5
2019/01/18,8
2019/01/20,5
2019/01/21,5
2019/01/22,5
2019/01/24,5
2019/01/25,5
2019/01/30,5
2019/01/31,10
2019/02/01,10
2019/02/02,5
2019/02/03,5
2019/02/04,15
2019/02/05,20
2019/02/06,5
2019/02/07,10
2019/02/08,20
2019/02/09,10
2019/02/10,10
2019/02/11,5
2019/02/14,10
2019/02/15,10
2019/02/16,6
2019/02/17,10
2019/02/18,10
2019/02/20,5
2019/02/21,8
2019/02/22,10
2019/02/23,5
2019/02/24,8
2019/02/25,5
2019/02/26,5
2019/02/27,5
2019/02/28,5
2019/03/01,10
2019/03/02,10
2019/03/03,10
2019/03/04,10
2019/03/05,5
2019/03/06,5
2019/03/07,5
2019/03/08,10
2019/03/09,10
2019/03/10,10
2019/03/11,4
2019/03/12,10
2019/03/13,5
2019/03/14,5
2019/03/15,10
2019/03/16,10
2019/03/17,10
2019/03/18,5
2019/03/20,5
2019/03/21,5
2019/03/22,10
2019/03/23,10
2019/03/24,5
2019/03/25,5
2019/03/26,5
2019/03/27,5
2019/03/28,10
2019/03/29,10
2019/03/30,10
2019/03/31,10
2019/04/01,10
2019/04/02,5
2019/04/03,10
2019/04/04,5
2019/04/05,10
2019/04/06,10
2019/04/07,10
2019/04/08,5
2019/04/09,5
2019/04/10,10
2019/04/11,5
2019/04/12,10
2019/04/13,10
2019/04/14,8
2019/04/15,10
2019/04/16,10
2019/04/17,10
2019/04/18,5
2019/04/19,10
2019/04/20,10
2019/04/21,15
2019/04/22,5
2019/04/23,5
2019/04/24,10
2019/04/25,10
2019/04/26,10
2019/04/27,15
2019/04/28,12
2019/04/29,5
2019/04/30,10
2019/05/01,10
2019/05/02,10
2019/05/03,10
2019/05/04,10
2019/05/05,10
2019/05/06,10
2019/05/07,10
2019/05/08,10
2019/05/10,5
2019/05/11,10
2019/05/12,15
2019/05/13,10
2019/05/14,5
2019/05/15,10
2019/05/16,5
2019/05/17,10
2019/05/18,10
2019/05/19,10
2019/05/20,5
2019/05/21,5
2019/05/22,5
2019/05/23,5
2019/05/25,10
2019/05/26,8
2019/05/27,10
2019/05/31,10
2019/06/01,20
2019/06/02,5
2019/06/03,5
2019/06/04,5
2019/06/05,20
2019/06/06,5
2019/06/07,8
2019/06/08,15
2019/06/09,5
2019/06/10,10
2019/06/11,10
2019/06/12,10
2019/06/13,10
2019/06/14,10
2019/06/15,10
2019/06/16,10
2019/06/17,10
2019/06/18,10
2019/06/19,10
2019/06/22,10
2019/06/24,10
2019/06/26,10
2019/06/27,10
2019/06/28,10
2019/06/29,10
2019/06/30,5
2019/07/01,5
2019/07/04,10
2019/07/05,10
2019/07/06,10
2019/07/07,10
2019/07/13,10
2019/07/16,10
2019/07/17,5
2019/07/19,10
2019/07/20,10
2019/07/21,10
2019/07/22,5
2019/07/23,5
2019/07/24,5
2019/07/25,5
2019/07/26,5
2019/07/27,10
2019/07/28,5
2019/07/29,5
2019/07/30,5
2019/07/31,5
2019/08/01,13
2019/08/04,10
2019/08/05,5
2019/08/07,5
2019/08/08,10
2019/08/09,10
2019/08/10,10
2019/08/11,10
2019/08/12,15
2019/08/13,5
2019/08/14,5
2019/08/15,5
2019/08/16,5
2019/08/17,5
2019/08/18,10
2019/08/22,5
2019/08/23,8
2019/08/24,5
2019/08/27,8
2019/08/30,10
2019/08/31,5
2019/09/02,10
2019/09/03,10
2019/09/04,5
2019/09/06,5
2019/09/07,5
2019/09/08,5
2019/09/11,5
2019/09/12,5
2019/09/13,10
2019/09/14,10
2019/09/15,5
2019/09/16,5
2019/09/17,5
2019/09/18,5
2019/09/19,5
2019/09/20,10
2019/09/22,5
2019/09/23,6
2019/09/24,5
2019/09/25,4
2019/09/26,4
2019/09/27,8
2019/09/28,10
2019/09/29,5
2019/09/30,8
2019/10/01,5
2019/10/02,5
2019/10/03,5
2019/10/04,10
2019/10/05,5
2019/10/06,8
2019/10/07,5
2019/10/08,5
2019/10/09,3
2019/10/10,7
2019/10/11,8
2019/10/12,8
2019/10/13,10
2019/10/14,3
2019/10/15,2
2019/10/16,3
2019/10/17,3
2019/10/18,12
2019/10/19,8
2019/10/20,5
2019/10/21,10
2019/10/22,4
2019/10/23,5
2019/10/24,4
2019/10/25,6
2019/10/26,12
2019/10/27,10
2019/10/28,10
2019/10/29,5
2019/10/30,3
2019/10/31,5
2019/11/01,5
2019/11/02,6
2019/11/03,5
2019/11/04,5
2019/11/05,5
2019/11/07,5
2019/11/08,5
2019/11/09,13
2019/11/10,5
2019/11/11,5
2019/11/12,3
2019/11/13,3
2019/11/14,4
2019/11/15,5
2019/11/16,7
2019/11/17,10
2019/11/18,10
2019/11/19,3
2019/11/20,6
2019/11/21,6
2019/11/22,8
2019/11/23,5
2019/11/24,10
2019/11/25,5
2019/11/26,3
2019/11/28,7
2019/11/29,8
2019/11/30,12
2019/12/01,4
2019/12/02,3
2019/12/03,4
2019/12/04,4
2019/12/05,8
2019/12/06,4
2019/12/07,5
2019/12/08,15
2019/12/09,16
2019/12/10,8
2019/12/11,9
2019/12/12,10
2019/12/13,10
2019/12/14,4
2019/12/15,6
2019/12/16,12
2019/12/17,4
2019/12/18,6
2019/12/19,5
2019/12/20,4
2019/12/21,6
2019/12/22,4
2019/12/24,6
2019/12/25,4
2019/12/26,6
2019/12/27,6
2019/12/28,5
2019/12/29,5
2019/12/30,3
2019/12/31,5
2020/01/01,10
2020/01/02,8
2020/01/04,4
2020/01/05,8
2020/01/06,5
2020/01/08,3
2020/01/09,3
2020/01/10,5
2020/01/11,5
2020/01/12,8
2020/01/13,5
2020/01/14,8
2020/01/15,8
2020/01/16,5
2020/01/17,3
2020/01/18,6
2020/01/19,5
2020/01/20,9
2020/01/21,6
2020/01/22,7
2020/01/23,5
2020/01/24,10
2020/01/25,10
2020/01/26,3
2020/01/28,8
2020/01/29,3
2020/01/30,5
2020/01/31,3
2020/02/01,3
2020/02/02,3
2020/02/04,5
2020/02/06,5
2020/02/09,4
2020/02/10,5
2020/02/12,3
2020/02/13,3
2020/02/15,5
2020/02/16,5
2020/02/17,8
2020/02/18,5
2020/02/19,5
2020/02/20,5
2020/02/21,5
2020/02/22,5
2020/02/23,5
2020/02/26,5
2020/03/01,5
2020/03/25,2
2020/03/26,2
2020/03/28,2
2020/03/30,3
2020/04/01,3
2020/04/03,3
2020/04/04,2
2020/04/05,2
2020/04/06,3
2020/04/18,2
2020/04/23,2
2020/04/27,4
2020/05/02,4
2020/05/08,2
2020/05/23,2
2020/05/29,5
2020/06/17,2
2020/06/19,5
2020/06/20,8
2020/06/21,8
2020/06/22,5
2020/06/23,5
2020/06/24,3
2020/06/25,2
2020/06/26,5
2020/06/27,5
2020/06/28,7
2020/06/29,14
2020/06/30,5
2020/07/02,3
2020/07/04,6
2020/07/05,4
2020/07/06,4
2020/07/09,6
2020/07/10,3
2020/07/11,4
2020/07/12,5
2020/07/13,5
2020/07/14,3
2020/07/16,2
2020/07/17,5
2020/07/18,2
2020/07/19,4
2020/07/20,3
2020/07/21,3
2020/07/23,5
2020/07/24,2
2020/07/25,3
2020/07/26,5
2020/07/27,2
2020/07/28,3
2020/07/29,3
2020/07/30,3
2020/07/31,8
2020/08/01,5
2020/08/02,5
2020/08/03,3
2020/08/06,2
2020/08/07,4
2020/08/08,2
2020/08/09,7
2020/08/10,3
2020/08/13,3
2020/08/14,4
2020/08/15,8
2020/08/17,5
2020/08/19,3
2020/08/20,3
2020/08/21,5
2020/08/22,4
2020/08/23,3
2020/08/24,4
2020/08/25,4
2020/08/27,5
2020/08/28,5
2020/08/29,5
2020/08/30,8
2020/08/31,3
2020/09/01,2
2020/09/03,5
2020/09/04,8
2020/09/05,3
2020/09/06,8
2020/09/08,2
2020/09/09,3
2020/09/10,3
2020/09/12,6
2020/09/13,5
2020/09/14,3
2020/09/16,4
2020/09/18,6
2020/09/19,3
2020/09/20,5
2020/09/21,3
2020/09/24,2
2020/09/25,4
2020/09/26,4
2020/09/27,3
2020/09/28,5
2020/09/30,3
2020/10/01,2
2020/10/02,5
2020/10/03,5
2020/10/05,5
2020/10/06,2
2020/10/08,3
2020/10/09,6
2020/10/10,5
2020/10/11,6
2020/10/12,6
2020/10/13,5
2020/10/15,5
2020/10/16,6
2020/10/17,5
2020/10/18,7
2020/10/19,3
2020/10/20,3
2020/10/21,4
2020/10/22,5
2020/10/23,3
2020/10/24,8
2020/10/25,5
2020/10/26,8
2020/10/27,3
2020/10/28,5
2020/10/29,3
2020/10/30,8
2020/10/31,8
2020/11/01,8
2020/11/02,3
2020/11/03,5
2020/11/04,5
2020/11/05,3
2020/11/06,4
2020/11/07,5
2020/11/08,8
2020/11/09,3
2020/11/10,3
2020/11/12,6
2020/11/13,5
2020/11/14,5
2020/11/15,3
2020/11/16,4
2020/11/17,5
2020/11/19,3
2020/11/21,8
2020/11/22,5
2020/11/23,3
2020/11/24,5
2020/11/25,3
2020/11/27,8
2020/11/28,5
2020/11/29,5
