ds,y
2018/01/01,2
2018/01/06,1
2018/01/07,1
2018/01/09,1
2018/01/12,1
2018/01/13,1
2018/01/14,1
2018/01/17,1
2018/01/19,1
2018/01/21,1
2018/01/25,1
2018/01/27,1
2018/01/30,1
2018/02/02,1
2018/02/04,1
2018/02/06,1
2018/02/09,1
2018/02/10,1
2018/02/11,1
2018/02/12,1
2018/02/14,1
2018/02/15,1
2018/02/16,1
2018/02/18,1
2018/02/19,1
2018/02/20,1
2018/02/25,1
2018/02/26,1
2018/03/01,1
2018/03/04,1
2018/03/05,1
2018/03/07,1
2018/03/10,1
2018/03/11,1
2018/03/12,1
2018/03/14,1
2018/03/17,1
2018/03/18,1
2018/03/20,1
2018/03/23,1
2018/03/24,1
2018/03/25,1
2018/03/26,1
2018/03/28,1
2018/03/31,1
2018/04/02,1
2018/04/05,1
2018/04/06,1
2018/04/07,1
2018/04/08,1
2018/04/13,1
2018/04/14,1
2018/04/15,1
2018/04/16,1
2018/04/20,1
2018/04/22,1
2018/04/23,1
2018/04/26,1
2018/04/29,1
2018/04/30,1
2018/05/02,1
2018/05/04,1
2018/05/06,1
2018/05/11,1
2018/05/12,1
2018/05/13,1
2018/05/17,1
2018/05/18,1
2018/05/20,1
2018/05/25,1
2018/05/28,1
2018/05/29,1
2018/06/02,1
2018/06/08,1
2018/06/09,1
2018/06/10,1
2018/06/11,1
2018/06/14,1
2018/06/16,1
2018/06/18,1
2018/06/24,1
2018/06/30,1
2018/07/02,1
2018/07/06,1
2018/07/10,1
2018/07/13,1
2018/07/14,1
2018/07/21,1
2018/07/23,1
2018/07/26,1
2018/07/29,1
2018/08/03,1
2018/08/05,1
2018/08/08,1
2018/08/12,1
2018/08/16,1
2018/08/19,1
2018/08/23,1
2018/08/25,1
2018/08/31,1
2018/09/02,1
2018/09/07,1
2018/09/08,1
2018/09/12,1
2018/09/16,1
2018/09/18,1
2018/09/23,1
2018/09/29,1
2018/09/30,1
2018/10/01,1
2018/10/07,1
2018/10/09,1
2018/10/12,1
2018/10/15,1
2018/10/17,1
2018/10/18,1
2018/10/22,1
2018/10/25,1
2018/10/28,1
2018/11/03,1
2018/11/04,1
2018/11/07,1
2018/11/10,1
2018/11/11,1
2018/11/17,1
2018/11/18,1
2018/11/22,1
2018/11/25,1
2018/11/30,1
2018/12/03,1
2018/12/07,1
2018/12/11,1
2018/12/15,1
2018/12/20,1
2018/12/24,1
2018/12/26,1
2018/12/31,1
2019/01/01,1
2019/01/04,1
2019/01/09,1
2019/01/15,1
2019/01/20,1
2019/01/24,1
2019/01/30,1
2019/02/02,1
2019/02/03,1
2019/02/04,1
2019/02/08,1
2019/02/10,1
2019/02/19,1
2019/02/22,1
2019/03/01,1
2019/03/03,1
2019/03/08,1
2019/03/10,1
2019/03/14,1
2019/03/17,1
2019/03/22,1
2019/03/24,1
2019/03/26,1
2019/03/30,1
2019/04/01,1
2019/04/02,1
2019/04/08,1
2019/04/13,1
2019/04/19,1
2019/04/21,1
2019/04/26,1
2019/04/29,1
2019/05/01,1
2019/05/06,1
2019/05/10,1
2019/05/12,1
2019/05/14,1
2019/05/18,1
2019/05/20,1
2019/05/24,1
2019/05/29,1
2019/06/01,1
2019/06/04,1
2019/06/08,1
2019/06/10,1
2019/06/14,1
2019/06/16,1
2019/06/20,1
2019/06/21,1
2019/06/23,1
2019/06/27,1
2019/06/29,1
2019/07/01,1
2019/07/06,1
2019/07/07,1
2019/07/12,1
2019/07/14,1
2019/07/15,2
2019/07/19,1
2019/07/20,1
2019/07/24,1
2019/07/26,1
2019/07/28,1
2019/07/29,1
2019/08/02,1
2019/08/04,1
2019/08/08,1
2019/08/10,1
2019/08/16,1
2019/08/17,1
2019/08/19,1
2019/08/23,1
2019/08/25,1
2019/08/29,1
2019/08/31,1
2019/09/01,1
2019/09/05,1
2019/09/08,1
2019/09/13,1
2019/09/14,1
2019/09/19,1
2019/09/20,1
2019/09/21,1
2019/09/24,1
2019/09/28,1
2019/09/29,1
2019/10/03,1
2019/10/05,1
2019/10/06,1
2019/10/12,1
2019/10/13,1
2019/10/19,1
2019/10/20,1
2019/10/25,1
2019/10/26,1
2019/10/27,1
2019/10/29,1
2019/11/03,1
2019/11/08,1
2019/11/10,1
2019/11/15,1
2019/11/16,1
2019/11/21,1
2019/11/24,1
2019/11/30,1
2019/12/04,1
2019/12/08,1
2019/12/14,1
2019/12/19,1
2019/12/22,1
2019/12/24,1
2019/12/29,1
2020/01/01,1
2020/01/02,2
2020/01/03,1
2020/01/04,1
2020/01/05,1
2020/01/06,1
2020/01/08,1
2020/01/12,1
2020/01/18,1
2020/01/20,1
2020/01/24,1
2020/01/27,1
2020/02/01,1
2020/02/12,1
2020/02/17,1
2020/02/29,1
2020/03/08,1
2020/03/19,1
2020/03/28,1
2020/04/04,1
2020/06/19,1
2020/06/21,1
2020/06/26,1
2020/07/02,1
2020/07/05,2
2020/07/06,1
2020/07/07,1
2020/07/08,1
2020/07/09,2.4
2020/07/10,1
2020/07/12,2
2020/07/13,1
2020/07/14,1.16
2020/07/15,1
2020/07/16,1
2020/07/22,1
2020/07/26,1
2020/08/01,1
2020/08/08,1
2020/08/12,1
2020/08/19,1
2020/08/25,1
2020/08/30,1
2020/09/07,1
2020/09/12,1
2020/09/18,1
2020/09/25,1
2020/10/02,1
2020/10/07,1
2020/10/11,1
2020/10/17,1
2020/10/24,1
2020/10/30,1
2020/11/02,1
2020/11/07,1
2020/11/13,1
2020/11/15,1
2020/11/22,1
2020/11/27,1
