ds,y
2018/06/22,3
2018/06/23,4
2018/06/24,4
2018/06/25,1
2018/06/26,3
2018/06/27,4
2018/06/28,4
2018/06/29,4
2018/06/30,4
2018/07/01,3
2018/07/02,4
2018/07/03,3
2018/07/04,2
2018/07/05,2
2018/07/06,4
2018/07/07,4
2018/07/08,4
2018/07/09,3
2018/07/10,2
2018/07/11,3
2018/07/12,3
2018/07/13,4
2018/07/14,4
2018/07/15,4
2018/07/16,3
2018/07/18,2
2018/07/19,4
2018/07/20,4
2018/07/21,4
2018/07/22,3
2018/07/23,3
2018/07/24,6
2018/07/25,2
2018/07/26,3
2018/07/27,4
2018/07/28,5
2018/07/29,4
2018/07/30,4
2018/07/31,4
2018/08/01,3
2018/08/02,3
2018/08/03,4
2018/08/04,5
2018/08/05,4
2018/08/06,4
2018/08/07,4
2018/08/08,4
2018/08/09,6
2018/08/10,5
2018/08/11,5
2018/08/12,4
2018/08/13,2
2018/08/14,3
2018/08/15,4
2018/08/16,4
2018/08/17,2
2018/08/18,5
2018/08/19,5
2018/08/20,4
2018/08/21,4
2018/08/22,4
2018/08/23,3
2018/08/24,4
2018/08/25,5
2018/08/26,4
2018/08/27,4
2018/08/28,3
2018/08/29,3
2018/08/30,3
2018/08/31,5
2018/09/01,7
2018/09/02,5
2018/09/03,5
2018/09/04,4
2018/09/05,4
2018/09/07,5
2018/09/08,5
2018/09/09,7
2018/09/10,4
2018/09/11,4
2018/09/12,4
2018/09/13,4
2018/09/14,3
2018/09/15,5
2018/09/16,4
2018/09/17,4
2018/09/18,3
2018/09/19,4
2018/09/20,4
2018/09/21,5
2018/09/22,4
2018/09/23,2
2018/09/25,3
2018/09/26,2
2018/09/27,3
2018/09/28,5
2018/09/29,5
2018/09/30,5
2018/10/01,3
2018/10/02,2
2018/10/03,2
2018/10/04,3
2018/10/05,6
2018/10/06,5
2018/10/07,4
2018/10/08,4
2018/10/09,3
2018/10/10,3
2018/10/11,5
2018/10/12,5
2018/10/13,3
2018/10/14,5
2018/10/15,4
2018/10/16,3
2018/10/17,4
2018/10/18,4
2018/10/19,5
2018/10/20,5
2018/10/21,4
2018/10/22,3
2018/10/23,5
2018/10/24,3
2018/10/25,3
2018/10/26,4
2018/10/27,5
2018/10/28,4
2018/10/29,3
2018/10/30,4
2018/10/31,5
2018/11/01,4
2018/11/02,5
2018/11/03,5
2018/11/04,5
2018/11/05,11
2018/11/06,5
2018/11/07,4
2018/11/08,5
2018/11/09,5
2018/11/10,6
2018/11/11,4
2018/11/12,1
2018/11/13,5
2018/11/14,5
2018/11/15,5
2018/11/16,5
2018/11/17,5
2018/11/18,4
2018/11/19,3
2018/11/20,4
2018/11/21,4
2018/11/22,4
2018/11/23,4
2018/11/24,5
2018/11/25,4
2018/11/26,4
2018/11/27,3
2018/11/28,3
2018/11/29,3
2018/11/30,5
2018/12/01,5
2018/12/02,4
2018/12/03,4
2018/12/04,4
2018/12/05,4
2018/12/06,3
2018/12/07,4
2018/12/08,5
2018/12/09,5
2018/12/10,8
2018/12/11,4
2018/12/12,4
2018/12/13,4
2018/12/14,5
2018/12/15,5
2018/12/16,4
2018/12/17,4
2018/12/18,5
2018/12/19,5
2018/12/20,7
2018/12/21,6
2018/12/22,6
2018/12/23,5
2018/12/24,10
2018/12/25,5
2018/12/26,4
2018/12/27,5
2018/12/28,7
2018/12/29,6
2018/12/30,5
2018/12/31,7
2019/01/01,4
2019/01/02,5
2019/01/03,4
2019/01/04,5
2019/01/05,5
2019/01/06,5
2019/01/07,4
2019/01/09,4
2019/01/10,5
2019/01/11,5
2019/01/12,5
2019/01/13,5
2019/01/14,4
2019/01/15,4
2019/01/16,4
2019/01/17,4
2019/01/18,4
2019/01/19,4
2019/01/20,4
2019/01/21,4
2019/01/22,3
2019/01/23,3
2019/01/24,1
2019/01/25,2
2019/01/26,5
2019/01/27,3
2019/01/28,4
2019/01/29,4
2019/01/30,4
2019/01/31,4
2019/02/01,5
2019/02/02,5
2019/02/03,4
2019/02/04,6
2019/02/05,5
2019/02/06,4
2019/02/07,5
2019/02/08,5
2019/02/09,5
2019/02/10,4
2019/02/11,3
2019/02/12,3
2019/02/13,3
2019/02/14,4
2019/02/15,7
2019/02/16,5
2019/02/17,4
2019/02/18,3
2019/02/19,2
2019/02/20,4
2019/02/21,2
2019/02/22,4
2019/02/23,3
2019/02/24,3
2019/02/25,3
2019/02/26,1
2019/02/27,3
2019/02/28,3
2019/03/01,5
2019/03/02,5
2019/03/03,2
2019/03/04,2
2019/03/05,3
2019/03/06,2
2019/03/07,2
2019/03/08,4
2019/03/09,5
2019/03/10,4
2019/03/11,3
2019/03/12,3
2019/03/13,3
2019/03/14,2
2019/03/15,4
2019/03/16,4
2019/03/17,3
2019/03/18,3
2019/03/19,2
2019/03/20,2
2019/03/21,3
2019/03/22,4
2019/03/23,4
2019/03/24,4
2019/03/25,3
2019/03/26,2
2019/03/27,2
2019/03/28,2
2019/03/29,6
2019/03/30,5
2019/03/31,4
2019/04/01,5
2019/04/02,4
2019/04/03,3
2019/04/04,2
2019/04/05,4
2019/04/06,4
2019/04/07,3
2019/04/08,3
2019/04/09,3
2019/04/10,3
2019/04/11,3
2019/04/12,5
2019/04/13,3
2019/04/14,4
2019/04/15,4
2019/04/16,3
2019/04/17,3
2019/04/18,5
2019/04/19,8
2019/04/20,7
2019/04/21,4
2019/04/22,3
2019/04/23,3
2019/04/24,3
2019/04/25,2
2019/04/26,6
2019/04/27,5
2019/04/28,2
2019/04/29,1
2019/04/30,4
2019/05/01,4
2019/05/02,2
2019/05/03,6
2019/05/04,3
2019/05/05,4
2019/05/06,3
2019/05/07,4
2019/05/09,3
2019/05/10,5
2019/05/11,5
2019/05/12,4
2019/05/13,4
2019/05/14,3
2019/05/15,3
2019/05/16,4
2019/05/17,3
2019/05/18,5
2019/05/19,4
2019/05/20,3
2019/05/21,4
2019/05/22,4
2019/05/23,2
2019/05/24,4
2019/05/25,5
2019/05/26,4
2019/05/27,5
2019/05/28,3
2019/05/29,3
2019/05/30,0.5
2019/05/31,5
2019/06/01,4
2019/06/02,4
2019/06/03,4
2019/06/04,5
2019/06/05,4
2019/06/06,4
2019/06/07,7
2019/06/08,4
2019/06/09,4
2019/06/10,4
2019/06/11,4
2019/06/12,4
2019/06/13,2
2019/06/14,4
2019/06/15,5
2019/06/16,4
2019/06/17,4
2019/06/18,4
2019/06/19,3
2019/06/20,4
2019/06/21,5
2019/06/22,7
2019/06/23,2
2019/06/24,3
2019/06/25,3
2019/06/26,4
2019/06/27,3
2019/06/28,5
2019/06/29,4
2019/06/30,4
2019/07/01,4
2019/07/02,2
2019/07/03,4
2019/07/04,4
2019/07/05,4
2019/07/06,5
2019/07/07,3
2019/07/08,3
2019/07/09,4
2019/07/10,3
2019/07/11,4
2019/07/12,4
2019/07/13,4
2019/07/14,3
2019/07/15,3
2019/07/16,3
2019/07/17,4
2019/07/18,4
2019/07/19,5
2019/07/20,5
2019/07/21,4
2019/07/22,4
2019/07/23,4
2019/07/24,2
2019/07/25,2
2019/07/26,4
2019/07/27,4
2019/07/28,3
2019/07/29,3
2019/07/30,3
2019/07/31,4
2019/08/01,3
2019/08/02,4
2019/08/03,4
2019/08/04,4
2019/08/05,4
2019/08/06,2
2019/08/07,3
2019/08/08,5
2019/08/09,4
2019/08/10,4
2019/08/11,4
2019/08/12,3
2019/08/13,3
2019/08/14,3
2019/08/15,3
2019/08/16,4
2019/08/17,4
2019/08/18,4
2019/08/19,4
2019/08/20,3
2019/08/22,3
2019/08/23,4
2019/08/24,4
2019/08/25,3
2019/08/26,1.5
2019/08/27,3
2019/08/28,3
2019/08/29,4
2019/08/30,4
2019/08/31,9
2019/09/01,2
2019/09/02,4
2019/09/03,4
2019/09/06,8
2019/09/07,9
2019/09/09,3
2019/09/10,3
2019/09/11,6
2019/09/12,2
2019/09/13,3
2019/09/14,3
2019/09/15,4
2019/09/16,4
2019/09/17,3
2019/09/18,2
2019/09/19,1
2019/09/20,5
2019/09/21,5
2019/09/22,4
2019/09/23,3
2019/09/24,2
2019/09/25,2
2019/09/26,3
2019/09/27,4
2019/09/28,4
2019/09/29,3
2019/09/30,3
2019/10/01,3
2019/10/02,3
2019/10/03,3
2019/10/04,7
2019/10/05,3
2019/10/06,3
2019/10/07,3
2019/10/08,3
2019/10/09,3
2019/10/10,5
2019/10/11,5
2019/10/12,5
2019/10/13,4
2019/10/14,3
2019/10/15,2
2019/10/16,2
2019/10/17,2
2019/10/18,5
2019/10/19,5
2019/10/20,5
2019/10/21,2
2019/10/23,5
2019/10/24,4
2019/10/25,4
2019/10/26,3
2019/10/27,6
2019/10/28,5
2019/10/29,3
2019/10/30,2
2019/10/31,2
2019/11/01,4
2019/11/02,5
2019/11/03,4
2019/11/04,2
2019/11/05,2
2019/11/06,4
2019/11/07,3
2019/11/08,3
2019/11/09,7
2019/11/10,4
2019/11/11,3
2019/11/12,2
2019/11/13,2
2019/11/14,4
2019/11/15,4
2019/11/16,6
2019/11/17,5
2019/11/18,4
2019/11/19,3
2019/11/20,2
2019/11/21,5
2019/11/22,6
2019/11/23,6
2019/11/24,4
2019/11/25,4
2019/11/26,3
2019/11/27,2
2019/11/28,2
2019/11/29,6
2019/11/30,4
2019/12/01,5
2019/12/02,4
2019/12/03,4
2019/12/04,3
2019/12/05,2
2019/12/06,7
2019/12/07,4
2019/12/08,5
2019/12/09,7
2019/12/10,4
2019/12/11,4
2019/12/12,5
2019/12/13,6
2019/12/14,6
2019/12/15,8
2019/12/16,4
2019/12/17,2
2019/12/18,4
2019/12/19,6
2019/12/20,6
2019/12/21,6
2019/12/22,5
2019/12/23,3
2019/12/24,6
2019/12/25,3
2019/12/26,5
2019/12/27,4
2019/12/28,5
2019/12/29,2
2019/12/30,3
2019/12/31,6
2020/01/01,6
2020/01/02,4
2020/01/03,3
2020/01/04,6
2020/01/05,5
2020/01/06,2
2020/01/07,2
2020/01/08,2
2020/01/09,5
2020/01/10,6
2020/01/11,4
2020/01/12,4
2020/01/13,3
2020/01/14,2
2020/01/15,3
2020/01/16,5
2020/01/17,6
2020/01/18,4
2020/01/19,3
2020/01/20,4
2020/01/21,3
2020/01/22,4
2020/01/23,4
2020/01/24,6
2020/01/25,5
2020/01/26,6
2020/01/27,3
2020/01/28,3
2020/01/29,5
2020/01/30,3
2020/01/31,2
2020/02/01,2
2020/02/02,3
2020/02/03,2
2020/02/04,4
2020/02/05,2
2020/02/06,4
2020/02/07,3
2020/02/08,2
2020/02/09,2
2020/02/10,1
2020/02/12,2
2020/02/13,2
2020/02/14,2
2020/02/15,3
2020/02/16,1
2020/02/17,2
2020/02/18,2
2020/02/19,2
2020/02/20,1
2020/02/22,4
2020/02/23,1
2020/02/24,2
2020/02/25,1
2020/02/26,1
2020/02/27,2
2020/02/28,2
2020/02/29,3
2020/03/01,2
2020/03/02,2
2020/03/03,2
2020/03/04,2
2020/03/05,2
2020/03/06,1
2020/03/07,2
2020/03/08,2
2020/03/09,2
2020/03/10,2
2020/03/11,1
2020/03/13,1
2020/03/14,3
2020/03/15,2
2020/03/16,1
2020/03/17,1
2020/03/18,1
2020/03/19,2
2020/03/20,1
2020/03/21,1
2020/03/22,2
2020/03/23,1
2020/03/24,1
2020/03/25,1
2020/03/26,1
2020/03/29,2
2020/03/30,1
2020/04/01,1
2020/04/03,2.5
2020/04/04,1
2020/04/05,2
2020/04/06,2
2020/04/11,1
2020/04/13,1
2020/04/23,0.5
2020/05/08,1
2020/05/23,0.5
2020/06/02,1
2020/06/13,1
2020/06/19,6
2020/06/20,8
2020/06/21,4
2020/06/22,10
2020/06/23,5
2020/06/24,3
2020/06/27,5
2020/06/28,2
2020/06/29,2
2020/06/30,1.5
2020/07/01,1.5
2020/07/02,1.5
2020/07/04,5
2020/07/05,2
2020/07/06,2
2020/07/07,1.5
2020/07/08,1.5
2020/07/09,3
2020/07/10,3
2020/07/11,4
2020/07/12,1.5
2020/07/13,1.5
2020/07/14,1.5
2020/07/17,4
2020/07/18,1.5
2020/07/19,2.5
2020/07/20,1
2020/07/21,1
2020/07/22,1.5
2020/07/23,1
2020/07/24,1.5
2020/07/26,3
2020/07/27,1
2020/07/28,1
2020/07/29,2
2020/07/30,1.5
2020/07/31,6
2020/08/01,2
2020/08/02,1
2020/08/03,1
2020/08/05,1
2020/08/06,2
2020/08/07,3
2020/08/08,3
2020/08/09,3
2020/08/11,2
2020/08/12,1
2020/08/14,3
2020/08/15,4
2020/08/16,1.5
2020/08/19,1.5
2020/08/20,1.5
2020/08/21,3
2020/08/22,1.5
2020/08/23,1.5
2020/08/24,1.5
2020/08/25,1.5
2020/08/26,1.5
2020/08/27,1
2020/08/28,2
2020/08/29,3
2020/08/30,3
2020/08/31,1.5
2020/09/01,1
2020/09/02,1
2020/09/03,1.5
2020/09/04,4
2020/09/05,3
2020/09/06,3
2020/09/07,1
2020/09/08,1
2020/09/09,1
2020/09/10,1
2020/09/11,3
2020/09/12,2
2020/09/13,3
2020/09/14,1.5
2020/09/15,1
2020/09/16,1
2020/09/17,1
2020/09/18,2.5
2020/09/19,3
2020/09/20,1
2020/09/23,1
2020/09/24,1.5
2020/09/25,3
2020/09/26,3
2020/09/27,2
2020/09/28,1
2020/09/29,1
2020/09/30,1
2020/10/01,1
2020/10/02,4
2020/10/03,2
2020/10/04,2
2020/10/06,1
2020/10/07,1
2020/10/08,1
2020/10/09,3
2020/10/10,4
2020/10/11,2
2020/10/12,1
2020/10/13,1
2020/10/15,1
2020/10/16,4
2020/10/17,2
2020/10/18,1
2020/10/19,1
2020/10/20,1
2020/10/22,1
2020/10/23,3
2020/10/24,4
2020/10/25,2
2020/10/26,1
2020/10/27,1
2020/10/28,1
2020/10/29,2
2020/10/30,3
2020/10/31,2
2020/11/01,3
2020/11/02,1
2020/11/03,1
2020/11/04,2
2020/11/05,2
2020/11/06,4
2020/11/07,3
2020/11/08,1
2020/11/09,1.5
2020/11/10,2
2020/11/11,2
2020/11/12,1
2020/11/13,3
2020/11/14,3
2020/11/15,2
2020/11/16,5
2020/11/17,2
2020/11/18,1
2020/11/20,4
2020/11/21,4
2020/11/22,2.5
2020/11/23,2
2020/11/24,1.5
2020/11/25,1
2020/11/26,1.5
2020/11/27,3
2020/11/28,4
2020/11/29,1
2020/11/30,1
