ds,y
2018/06/09,40
2018/06/10,30
2018/06/11,30
2018/06/12,5
2018/06/13,5
2018/06/14,15
2018/06/15,40
2018/06/16,40
2018/06/17,35
2018/06/18,30
2018/06/19,35
2018/06/20,5
2018/06/21,35
2018/06/22,30
2018/06/23,35
2018/06/24,35
2018/06/25,30
2018/06/26,25
2018/06/27,15
2018/06/28,30
2018/06/29,40
2018/06/30,35
2018/07/01,35
2018/07/02,30
2018/07/03,25
2018/07/04,20
2018/07/05,30
2018/07/06,35
2018/07/07,35
2018/07/08,30
2018/07/09,30
2018/07/10,20
2018/07/11,5
2018/07/12,25
2018/07/13,30
2018/07/14,10
2018/07/15,30
2018/07/16,30
2018/07/17,30
2018/07/18,25
2018/07/19,25
2018/07/20,25
2018/07/21,35
2018/07/22,25
2018/07/23,20
2018/07/24,20
2018/07/25,20
2018/07/26,25
2018/07/27,35
2018/07/28,40
2018/07/29,30
2018/07/30,30
2018/07/31,25
2018/08/01,25
2018/08/02,25
2018/08/03,20
2018/08/04,25
2018/08/05,10
2018/08/06,25
2018/08/07,30
2018/08/08,35
2018/08/09,35
2018/08/10,30
2018/08/11,30
2018/08/12,25
2018/08/13,10
2018/08/14,20
2018/08/15,25
2018/08/16,30
2018/08/17,20
2018/08/18,30
2018/08/19,30
2018/08/20,20
2018/08/21,30
2018/08/22,30
2018/08/23,10
2018/08/24,30
2018/08/25,30
2018/08/26,25
2018/08/27,20
2018/08/28,15
2018/08/29,25
2018/08/30,25
2018/08/31,35
2018/09/01,15
2018/09/02,30
2018/09/03,20
2018/09/04,25
2018/09/05,30
2018/09/07,25
2018/09/08,25
2018/09/09,50
2018/09/10,30
2018/09/11,30
2018/09/12,30
2018/09/13,25
2018/09/14,35
2018/09/15,30
2018/09/16,20
2018/09/17,20
2018/09/18,20
2018/09/19,15
2018/09/20,20
2018/09/21,35
2018/09/22,30
2018/09/23,45
2018/09/24,30
2018/09/25,20
2018/09/26,30
2018/09/27,20
2018/09/28,20
2018/09/29,35
2018/09/30,20
2018/10/01,20
2018/10/03,25
2018/10/04,20
2018/10/05,30
2018/10/06,35
2018/10/07,30
2018/10/08,25
2018/10/09,20
2018/10/10,15
2018/10/11,20
2018/10/12,35
2018/10/13,30
2018/10/14,30
2018/10/15,25
2018/10/16,25
2018/10/17,25
2018/10/18,10
2018/10/19,30
2018/10/20,30
2018/10/21,25
2018/10/22,25
2018/10/23,10
2018/10/25,15
2018/10/26,40
2018/10/27,40
2018/10/28,30
2018/10/30,25
2018/10/31,30
2018/11/01,40
2018/11/02,35
2018/11/03,15
2018/11/04,25
2018/11/05,25
2018/11/06,30
2018/11/07,25
2018/11/08,10
2018/11/09,25
2018/11/10,25
2018/11/11,20
2018/11/12,20
2018/11/13,21
2018/11/14,20
2018/11/15,20
2018/11/16,30
2018/11/17,30
2018/11/18,25
2018/11/19,20
2018/11/20,30
2018/11/21,10
2018/11/22,10
2018/11/23,40
2018/11/24,30
2018/11/25,20
2018/11/26,10
2018/11/27,15
2018/11/28,20
2018/11/29,10
2018/11/30,30
2018/12/01,15
2018/12/02,20
2018/12/03,20
2018/12/04,20
2018/12/05,20
2018/12/06,20
2018/12/07,25
2018/12/08,25
2018/12/09,30
2018/12/10,30
2018/12/11,30
2018/12/12,20
2018/12/13,20
2018/12/14,30
2018/12/15,25
2018/12/16,20
2018/12/17,20
2018/12/18,25
2018/12/19,25
2018/12/20,30
2018/12/21,25
2018/12/22,30
2018/12/23,25
2018/12/24,30
2018/12/25,30
2018/12/26,30
2018/12/27,25
2018/12/28,30
2018/12/29,30
2018/12/30,25
2018/12/31,55
2019/01/01,50
2019/01/02,30
2019/01/03,30
2019/01/04,30
2019/01/05,25
2019/01/07,20
2019/01/08,20
2019/01/09,20
2019/01/10,15
2019/01/11,40
2019/01/12,58
2019/01/13,25
2019/01/14,25
2019/01/16,20
2019/01/17,20
2019/01/18,25
2019/01/19,20
2019/01/20,25
2019/01/21,20
2019/01/22,20
2019/01/23,15
2019/01/24,15
2019/01/25,25
2019/01/26,20
2019/01/27,20
2019/01/28,20
2019/01/29,20
2019/01/30,25
2019/01/31,25
2019/02/01,50
2019/02/02,20
2019/02/03,15
2019/02/04,35
2019/02/05,10
2019/02/06,25
2019/02/07,25
2019/02/08,30
2019/02/09,25
2019/02/10,20
2019/02/11,25
2019/02/12,15
2019/02/13,15
2019/02/14,20
2019/02/15,25
2019/02/16,35
2019/02/17,25
2019/02/18,30
2019/02/19,15
2019/02/20,20
2019/02/22,45
2019/02/23,30
2019/02/24,30
2019/02/25,25
2019/02/26,20
2019/02/27,20
2019/02/28,10
2019/03/01,20
2019/03/02,30
2019/03/03,20
2019/03/04,15
2019/03/05,20
2019/03/06,15
2019/03/07,10
2019/03/08,30
2019/03/09,25
2019/03/10,25
2019/03/11,20
2019/03/12,15
2019/03/13,15
2019/03/14,20
2019/03/15,20
2019/03/16,25
2019/03/17,20
2019/03/18,10
2019/03/19,15
2019/03/21,20
2019/03/22,25
2019/03/23,20
2019/03/24,20
2019/03/25,20
2019/03/26,20
2019/03/27,5
2019/03/28,20
2019/03/29,25
2019/03/30,25
2019/03/31,20
2019/04/01,20
2019/04/02,25
2019/04/03,25
2019/04/04,20
2019/04/05,25
2019/04/06,25
2019/04/07,25
2019/04/08,20
2019/04/09,25
2019/04/10,20
2019/04/12,25
2019/04/13,30
2019/04/14,25
2019/04/15,20
2019/04/16,20
2019/04/17,20
2019/04/18,60
2019/04/19,60
2019/04/20,45
2019/04/21,20
2019/04/22,40
2019/04/23,20
2019/04/24,20
2019/04/25,30
2019/04/26,35
2019/04/27,25
2019/04/28,25
2019/04/29,25
2019/04/30,30
2019/05/01,25
2019/05/02,20
2019/05/03,45
2019/05/04,20
2019/05/05,20
2019/05/06,20
2019/05/07,20
2019/05/08,20
2019/05/09,40
2019/05/10,35
2019/05/11,20
2019/05/12,25
2019/05/13,20
2019/05/14,15
2019/05/15,15
2019/05/16,15
2019/05/17,20
2019/05/18,25
2019/05/19,20
2019/05/20,20
2019/05/21,15
2019/05/22,15
2019/05/23,15
2019/05/24,20
2019/05/25,20
2019/05/26,15
2019/05/27,15
2019/05/28,15
2019/05/29,15
2019/05/30,15
2019/05/31,20
2019/06/01,20
2019/06/02,20
2019/06/03,20
2019/06/04,30
2019/06/05,40
2019/06/06,10
2019/06/07,20
2019/06/08,35
2019/06/09,20
2019/06/10,20
2019/06/11,15
2019/06/12,20
2019/06/13,20
2019/06/14,19
2019/06/15,25
2019/06/16,20
2019/06/17,20
2019/06/18,20
2019/06/19,15
2019/06/20,20
2019/06/21,30
2019/06/22,30
2019/06/23,25
2019/06/24,20
2019/06/25,20
2019/06/26,20
2019/06/27,10
2019/06/28,15
2019/06/29,25
2019/06/30,20
2019/07/01,20
2019/07/02,20
2019/07/03,20
2019/07/04,25
2019/07/05,15
2019/07/06,25
2019/07/07,30
2019/07/08,20
2019/07/09,15
2019/07/10,15
2019/07/11,20
2019/07/12,10
2019/07/13,40
2019/07/14,25
2019/07/15,15
2019/07/16,20
2019/07/17,15
2019/07/19,35
2019/07/20,30
2019/07/21,30
2019/07/22,20
2019/07/23,25
2019/07/24,20
2019/07/26,30
2019/07/27,35
2019/07/28,30
2019/07/29,10
2019/07/30,25
2019/08/01,30
2019/08/02,35
2019/08/03,30
2019/08/04,20
2019/08/05,35
2019/08/06,20
2019/08/07,10
2019/08/08,25
2019/08/09,30
2019/08/10,35
2019/08/11,30
2019/08/12,20
2019/08/13,20
2019/08/14,25
2019/08/15,10
2019/08/16,30
2019/08/17,20
2019/08/18,20
2019/08/19,20
2019/08/20,20
2019/08/21,20
2019/08/23,30
2019/08/24,25
2019/08/25,30
2019/08/26,20
2019/08/27,10
2019/08/28,29
2019/08/29,35
2019/08/30,25
2019/08/31,55
2019/09/01,20
2019/09/03,20
2019/09/04,25
2019/09/05,10
2019/09/06,50
2019/09/07,20
2019/09/08,20
2019/09/09,20
2019/09/10,20
2019/09/11,25
2019/09/12,30
2019/09/13,25
2019/09/14,30
2019/09/15,50
2019/09/16,15
2019/09/17,20
2019/09/18,10
2019/09/19,25
2019/09/20,40
2019/09/21,15
2019/09/22,30
2019/09/24,30
2019/09/26,25
2019/09/27,30
2019/09/28,20
2019/09/29,20
2019/09/30,20
2019/10/01,20
2019/10/02,20
2019/10/03,25
2019/10/04,35
2019/10/05,40
2019/10/06,25
2019/10/07,20
2019/10/08,20
2019/10/10,20
2019/10/11,35
2019/10/12,30
2019/10/13,20
2019/10/15,20
2019/10/16,20
2019/10/17,15
2019/10/18,20
2019/10/19,30
2019/10/20,30
2019/10/21,25
2019/10/23,20
2019/10/25,35
2019/10/26,30
2019/10/27,50
2019/10/28,30
2019/10/30,35
2019/11/01,40
2019/11/02,30
2019/11/04,25
2019/11/06,35
2019/11/08,45
2019/11/09,35
2019/11/10,20
2019/11/12,30
2019/11/15,40
2019/11/16,35
2019/11/17,25
2019/11/18,15
2019/11/20,15
2019/11/21,35
2019/11/22,30
2019/11/23,25
2019/11/24,25
2019/11/25,20
2019/11/26,20
2019/11/28,20
2019/11/29,30
2019/11/30,40
2019/12/02,30
2019/12/03,20
2019/12/04,25
2019/12/05,15
2019/12/06,25
2019/12/07,20
2019/12/08,15
2019/12/09,15
2019/12/10,15
2019/12/11,15
2019/12/12,20
2019/12/13,25
2019/12/14,30
2019/12/15,35
2019/12/16,25
2019/12/17,15
2019/12/18,30
2019/12/19,30
2019/12/20,30
2019/12/21,25
2019/12/22,20
2019/12/23,5
2019/12/24,40
2019/12/25,35
2019/12/27,40
2019/12/28,30
2019/12/29,15
2019/12/30,15
2019/12/31,50
2020/01/01,40
2020/01/02,30
2020/01/03,25
2020/01/04,25
2020/01/05,20
2020/01/07,15
2020/01/08,10
2020/01/09,15
2020/01/10,30
2020/01/11,30
2020/01/12,15
2020/01/13,35
2020/01/16,35
2020/01/17,20
2020/01/18,40
2020/01/19,15
2020/01/20,20
2020/01/21,20
2020/01/23,40
2020/01/24,40
2020/01/25,35
2020/01/26,15
2020/01/27,15
2020/01/28,25
2020/01/29,25
2020/01/30,20
2020/02/01,20
2020/02/02,20
2020/02/03,15
2020/02/05,20
2020/02/06,15
2020/02/07,20
2020/02/08,10
2020/02/09,15
2020/02/11,10
2020/02/12,10
2020/02/13,15
2020/02/15,25
2020/02/16,15
2020/02/17,10
2020/02/19,15
2020/02/21,10
2020/02/22,20
2020/02/23,15
2020/02/24,10
2020/02/26,10
2020/02/27,10
2020/02/28,10
2020/02/29,10
2020/03/01,10
2020/03/02,20
2020/03/03,10
2020/03/04,10
2020/03/05,15
2020/03/06,15
2020/03/07,15
2020/03/08,15
2020/03/09,10
2020/03/10,10
2020/03/12,10
2020/03/14,15
2020/03/15,10
2020/03/17,15
2020/03/18,10
2020/03/20,10
2020/03/21,10
2020/03/22,15
2020/03/23,10
2020/03/25,5
2020/03/29,15
2020/04/03,10
2020/04/04,15
2020/04/05,10
2020/04/06,10
2020/04/11,2
2020/04/18,5
2020/04/23,3
2020/04/25,5
2020/04/27,6
2020/05/02,5
2020/05/08,5
2020/05/16,5
2020/05/23,5
2020/05/27,5
2020/05/29,5
2020/06/02,5
2020/06/07,5
2020/06/13,5
2020/06/19,25
2020/06/20,10
2020/06/21,20
2020/06/22,20
2020/06/23,10
2020/06/24,15
2020/06/27,30
2020/06/28,15
2020/06/30,10
2020/07/02,10
2020/07/03,15
2020/07/04,10
2020/07/05,20
2020/07/06,10
2020/07/07,10
2020/07/09,15
2020/07/10,25
2020/07/11,10
2020/07/12,15
2020/07/14,12
2020/07/15,10
2020/07/16,10
2020/07/17,10
2020/07/18,20
2020/07/19,10
2020/07/20,10
2020/07/22,8
2020/07/24,20
2020/07/25,15
2020/07/26,10
2020/07/27,10
2020/07/30,15
2020/07/31,25
2020/08/01,15
2020/08/02,15
2020/08/05,5
2020/08/06,10
2020/08/07,15
2020/08/08,20
2020/08/09,25
2020/08/10,5
2020/08/11,7
2020/08/12,5
2020/08/13,5
2020/08/14,15
2020/08/15,20
2020/08/16,15
2020/08/17,15
2020/08/20,10
2020/08/21,15
2020/08/22,30
2020/08/23,10
2020/08/24,15
2020/08/25,10
2020/08/26,10
2020/08/28,20
2020/08/29,15
2020/08/30,25
2020/08/31,10
2020/09/01,10
2020/09/03,20
2020/09/04,20
2020/09/05,25
2020/09/06,30
2020/09/07,15
2020/09/08,5
2020/09/09,10
2020/09/10,10
2020/09/11,10
2020/09/12,15
2020/09/13,26
2020/09/14,5
2020/09/16,10
2020/09/17,10
2020/09/18,20
2020/09/19,15
2020/09/20,10
2020/09/21,5
2020/09/22,10
2020/09/23,5
2020/09/24,10
2020/09/25,20
2020/09/26,25
2020/09/27,10
2020/09/28,15
2020/09/29,10
2020/09/30,5
2020/10/01,17
2020/10/02,15
2020/10/03,20
2020/10/04,20
2020/10/05,10
2020/10/07,15
2020/10/08,15
2020/10/09,20
2020/10/10,27
2020/10/11,15
2020/10/12,20
2020/10/14,5
2020/10/15,10
2020/10/16,20
2020/10/17,25
2020/10/18,5
2020/10/19,5
2020/10/20,5
2020/10/21,10
2020/10/22,10
2020/10/23,15
2020/10/24,20
2020/10/25,15
2020/10/26,13
2020/10/29,10
2020/10/30,20
2020/10/31,35
2020/11/01,15
2020/11/02,5
2020/11/03,5
2020/11/04,15
2020/11/05,8
2020/11/06,20
2020/11/07,15
2020/11/08,15
2020/11/10,10
2020/11/11,15
2020/11/12,10
2020/11/13,15
2020/11/14,20
2020/11/15,5
2020/11/16,25
2020/11/18,10
2020/11/19,15
2020/11/20,20
2020/11/21,20
2020/11/22,15
2020/11/23,20
2020/11/26,25
2020/11/27,15
2020/11/28,15
2020/11/30,10
